# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.9 on 2026-04-07 at 13:18:29
#
# Requested input R.A. = 52.14025 degrees
# Requested input Dec. = -12.32934 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2490000.0 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 15 352 4 0 ZTF_g 596445681215 0 2.0569 91.5579 3.91383 26.0277 1.59977e-05 0.0280732 -0.0472609 2.22003e-05 341 30. 0.063338 0.070455 20.7822 26.0277 1 2458350.9456829 352120112 1 85.985016986233 18.4009460293638 5.19801383351786 2.06328143783881 74.2323914140949 32.6140223964619 2.29141778136909 1.04355260552355 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 16 352 4 0 ZTF_g 596446591215 0 2.0389 90.8546 3.91585 26.0205 1.62653e-05 0.0284638 -0.0478977 2.27457e-05 342 30. 0.058302 0.065116 20.7741 26.0205 3 2458350.9465972 352120112 1 -60.7893106632014 18.0878928700751 -3.73847122796025 1.77498877287737 -25.9460537788768 32.4769125319911 -0.8042883361573 1.04539778978195 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 17 352 4 0 ZTF_r 596482321215 0 1.5405 146.628 5.0803 25.9869 2.097e-05 0.0322562 0.10445 2.90957e-05 344 30. 0.051994 0.068664 20.5677 25.9869 3 2458350.9823264 352120212 1 -439.529790122585 17.5027485033924 -27.9342402708195 2.17731408964736 -343.646913759549 34.6949220651639 -9.97152824974298 1.03532661163902 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 18 352 4 0 ZTF_r 596483241215 0 1.9386 145.405 5.09267 25.9641 1.53988e-05 0.0274185 0.110282 2.13002e-05 343 30. 0.049767 0.057789 20.4447 25.9641 1 2458350.9832407 352120212 1 -426.540337547551 20.9169221972176 -22.6838688866104 2.94137731587023 -412.95649180238 40.0089719596345 -10.3911137220303 1.03689251738559 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 19 352 4 0 ZTF_g 597479231215 0 1.9131 99.9728 3.77848 26.1178 1.34088e-05 0.0254602 -0.0340474 1.84463e-05 348 30. 0.050617 0.069198 20.9861 26.1178 3 2458351.9792361 352120112 1 -312.144221555556 15.6663089151461 -22.1637587789095 2.2879203047433 -302.588195091602 28.7308382511218 -10.6027586571733 1.05747914435773 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 20 352 4 0 ZTF_g 598454231215 0 1.911 95.7448 3.73655 26.0705 1.61838e-05 0.0280967 -0.0348017 2.259e-05 340 30. 0.050786 0.066668 20.9742 26.0705 3 2458352.9542361 352120112 1 97.3934697920453 16.538735791097 6.5506188452656 1.95225261740774 96.9316944322869 28.7997480722949 3.38838154855667 1.06169608213642 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 21 352 4 0 ZTF_r 599423211215 0 2.4875 160.556 8.72054 26.0949 1.50738e-05 0.0269883 0.0904109 2.07971e-05 339 30. 0.053298 0.061243 19.7147 26.0949 3 2458353.9232176 352120212 1 120.417203124412 43.9305640197843 3.04913433053021 1.07642202758377 -19.3301586292765 75.4360499072479 -0.257971465681606 1.03924484484366 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 22 352 4 0 ZTF_r 599424131215 0 2.0247 160.577 8.68252 26.0936 1.44075e-05 0.0264924 0.093636 1.99831e-05 341 30. 0.051287 0.059708 20.0157 26.0936 1 2458353.9241319 352120212 1 76.5428521613873 34.0986904168318 2.49701839746968 1.68287991072074 85.1290292457888 63.3158306457844 1.35356951463064 1.0402073315426 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 23 352 4 0 ZTF_r 599499271215 0 1.4824 171.589 4.99107 26.1562 1.49014e-05 0.0270261 0.103462 2.06927e-05 339 30. 0.057495 0.066025 20.759 26.1562 3 2458353.9992708 352120212 1 -68.4441036856225 21.4447388721327 -3.55034109433051 3.55576299397528 7.52184236466472 41.5171897959927 0.18239438755294 1.03640983966618 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 24 352 4 0 ZTF_r 599500181215 0 1.4932 171.579 5.02091 26.1724 1.60387e-05 0.0278836 0.098529 2.22439e-05 339 30. 0.058982 0.062965 20.7771 26.1724 1 2458354.0001852 352120212 1 -8.73548129136592 18.2034708386953 -0.533810898929202 2.27233367231675 160.524964390877 36.1063245387505 4.47583938067131 1.03429238831372 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 25 352 4 0 ZTF_r 600441961215 0 2.2644 164.238 9.96661 26.1238 1.71944e-05 0.0292318 0.0876937 2.37302e-05 347 30. 0.056058 0.070096 19.7337 26.1238 3 2458354.9419676 352120212 1 -500.938364257094 43.6216932590723 -12.77428422454 1.56199576819692 -602.552407639569 82.0756074244159 -7.39087594729593 1.03863130689219 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 26 352 4 0 ZTF_r 601400411215 0 1.9197 155.656 13.8787 26.0399 2.11943e-05 0.0322742 0.106352 2.92228e-05 344 30. 0.061756 0.064615 19.3839 26.0399 3 2458355.9004167 352120212 1 -368.151833631884 60.6472315319935 -6.75259632875832 1.46042800822806 -416.693177304307 117.485118857166 -3.57066183282216 1.03543815149519 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 27 352 4 0 ZTF_r 601456511215 0 1.5405 167.238 10.9728 26.1268 1.55337e-05 0.0276092 0.107871 2.1422e-05 344 30. 0.052668 0.061921 19.9112 26.1268 3 2458355.9565162 352120212 1 -153.787957861391 38.5922269002485 -4.43279136922754 2.12265340996665 -82.6560274042378 76.6582081567421 -1.08550307273382 1.03868677371257 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 28 352 4 0 ZTF_r 602417021215 0 2.2687 165.943 15.0506 26.1291 2.29334e-05 0.0339877 0.102476 3.17095e-05 347 30. 0.055527 0.068422 19.2468 26.1291 1 2458356.9170255 352120212 1 177.917774198514 69.5634508298532 2.84507041776199 1.12654482184393 22.3268081784057 124.063217850338 0.181175217808499 1.04427310222456 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 29 352 4 0 ZTF_r 602440991215 0 2.2951 169.989 14.0678 26.1508 2.16587e-05 0.032803 0.101856 2.97762e-05 345 30. 0.054205 0.061367 19.3352 26.1508 1 2458356.9409954 352120212 1 -279.587172612222 65.2747475437718 -4.76460434532569 1.07433184101253 -144.138739758515 118.137822202195 -1.22830707184901 1.04110822179582 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 30 352 4 0 ZTF_r 602458311215 0 2.0064 172.804 13.5392 26.1613 1.99652e-05 0.0310241 0.112566 2.73805e-05 341 30. 0.049363 0.056035 19.5186 26.1613 3 2458356.9583102 352120212 1 -213.570918664161 57.6166459015846 -4.12333807386935 1.14022236296225 -196.34364493753 106.512256685814 -1.85580548974627 1.04970126043648 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 31 352 4 0 ZTF_r 602480241215 0 2.1115 174.08 12.7949 26.1815 1.66707e-05 0.0284282 0.0973206 2.28919e-05 340 30. 0.046807 0.060734 19.5317 26.1815 1 2458356.9802431 352120212 1 -425.776666358973 56.2635044584268 -8.41801856191752 1.40902579297601 -266.244213983627 104.710835013547 -2.55978652112234 1.03941995310427 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 32 352 4 0 ZTF_r 602481151215 0 1.9123 173.269 12.7315 26.2008 1.92162e-05 0.0304235 0.0919672 2.6419e-05 339 30. 0.045168 0.056605 19.6484 26.2008 3 2458356.9811574 352120212 1 -472.192384184657 54.6917261962062 -9.60399993397233 1.27185309217724 -456.23148643873 106.839949963882 -4.29899332510359 1.03602740864411 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 33 352 4 0 ZTF_r 603436651215 0 2.1379 171.112 12.8852 26.1508 1.70373e-05 0.0289745 0.110535 2.3487e-05 344 30. 0.050084 0.058217 19.5004 26.1508 3 2458357.9366551 352120212 1 -49.1411714397696 57.5887917427276 -0.949210075397759 1.1186625420555 -127.953438249434 106.046250641992 -1.21470783962658 1.04462486969287 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 34 352 4 0 ZTF_r 604458631215 0 2.5905 172.328 11.5732 26.1648 1.87714e-05 0.0307277 0.100357 2.61449e-05 343 30. 0.050594 0.060343 19.4854 26.1648 3 2458358.9586343 352120212 1 307.823779414285 58.4864937187989 5.85465598158797 0.994712951892724 295.892416207561 94.7554022808194 3.14372860527827 1.07249572394204 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 35 352 4 0 ZTF_r 605457471215 0 1.8023 172.62 11.397 26.1559 1.80936e-05 0.0295655 0.106052 2.47515e-05 341 30. 0.045892 0.055941 19.78 26.1559 3 2458359.9574769 352120212 1 -346.183807875387 46.6302871479551 -8.25835336606208 1.6571671268208 -220.440883635262 89.8321387550599 -2.4704473114539 1.04282404475968 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 36 352 4 0 ZTF_r 605458391215 0 1.9768 172.952 11.4542 26.1572 2.14349e-05 0.0324397 0.104402 2.94967e-05 344 30. 0.045207 0.05335 19.6976 26.1572 1 2458359.9583912 352120212 1 -13.7130571060805 47.57861732187 -0.320610151090072 1.21303726080635 -7.91995634140245 89.5868426625058 -0.0890007669214664 1.04486781478554 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 37 352 4 0 ZTF_r 605501201215 0 1.5734 123.348 16.9583 25.7872 3.57681e-05 0.0400148 0.101833 4.83773e-05 329 30. 0.046874 0.059472 19.0619 25.7872 3 2458360.0012037 352120212 1 -4.11245185246916 70.8485907671996 -0.0645690521627261 1.04106600372648 -125.368116362865 141.843984349273 -0.889797888987874 1.04019196409807 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 38 352 4 0 ZTF_r 605502111215 0 1.7877 133.705 16.9712 25.8769 3.084e-05 0.0380027 0.0984535 4.23757e-05 336 30. 0.049229 0.0568 19.0621 25.8769 1 2458360.0021181 352120212 1 -145.905893242668 66.4407520123513 -2.44282915943074 1.17136256534585 -53.4846658105138 129.791802581365 -0.414855846371563 1.04380325498563 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 39 352 4 0 ZTF_g 606457061215 0 2.7337 108.387 12.738 26.2123 5.51582e-05 0.0448828 -0.0286924 0.000103812 248 30. 0.059667 0.074604 19.391 26.2123 3 2458360.9570602 352120112 1 -74.6991125236365 71.1416546967704 -1.16800924665674 1.12903467378318 -121.577968715343 108.669200479524 -1.12632468803965 1.09284966926965 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 40 352 4 0 ZTF_r 606503561215 0 2.1785 176.245 10.7638 26.1763 1.76747e-05 0.0292631 0.105659 2.43158e-05 337 30. 0.051664 0.057895 19.6976 26.1763 3 2458361.0035648 352120212 1 -33.3823411739304 53.7939386589009 -0.690300597153893 1.04872298356559 -20.3055756646223 94.0471443812467 -0.217362632533893 1.05897530646159 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 41 352 4 0 ZTF_g 607460531215 0 2.319 109.278 11.3734 26.2305 2.52062e-05 0.0323648 -0.0306388 4.38395e-05 281 30. 0.049265 0.063152 19.6637 26.2305 3 2458361.9605324 352120112 1 4.12599137183821 49.5136964435614 0.0926953111891105 1.37891128685156 -167.573216619021 86.5749204833822 -1.94862242936327 1.05199925579778 0.251455830178006 16.6049997329712 0.0130000002682209 0.211999997496605 -0.00600000005215406 2458343.939676 2458369.980868 0
 42 352 4 0 ZTF_r 607502441215 0 2.3492 175.869 10.2251 26.1819 1.70856e-05 0.0288406 0.108374 2.35504e-05 340 30. 0.04921 0.060263 19.7309 26.1819 3 2458362.0024421 352120212 1 -129.407334747023 51.3348936627643 -2.80414861649661 1.14541417389109 -64.7001214964403 89.1723204733956 -0.730449540748102 1.05412405090968 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
 43 352 4 0 ZTF_r 608441211215 0 2.4078 171.971 9.84814 26.1763 1.66856e-05 0.0286843 0.0980445 2.3058e-05 347 30. 0.051943 0.060019 19.703 26.1763 1 2458362.9412153 352120212 1 -111.452669311625 47.8359490978644 -2.59173671096169 1.09174097977795 -26.0608922710745 84.2793793454697 -0.311302884331712 1.04141020429499 0.211985380794424 16.5979999542236 0.0179999992251396 0.818000018596649 -0.0509999990463257 2458337.983900 2458371.945289 0
